videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
zemBQPMYgO4,"Things all the new Rocket League players will learn soon (Recording Toxic Players 3)",2020-10-03,Long Form,11M36S,696,3558515,100050,4692
bkXhiDzdjVE,"1 Pro vs 7 Fake Grand Champions (craziest showmatch ever)",2020-09-26,Long Form,13M9S,789,4396641,103090,3500
VfiNVIBx4nc,"Professional Drunk Rocket League",2020-09-18,Long Form,12M17S,737,1579557,56599,2518
zSaEe611gao,"I went UNDERCOVER in Rocket League",2020-09-10,Long Form,10M21S,621,1069597,40573,1999
lNi_BtCkItY,"We trained two silver players for weeks, then made them 1v1 to see who improved more",2020-08-28,Long Form,17M,1020,9923458,207396,6632
OzGV4kL-xzQ,"One of the top 1v1 players in the WORLD vs AIMBOT (grudge match)",2020-08-22,Long Form,11M54S,714,2129403,65242,2333
QDf0DI8iN88,"Expensive Car vs Cheap Car: Can Expert Traders tell the Difference?",2020-08-17,Long Form,12M54S,774,2600185,75298,2263
44TEhaVJplA,"Learning 10 Rocket League mechanics from EASY to IMPOSSIBLE again",2020-08-12,Long Form,10M43S,643,2852740,98867,3857
YoZGaZ4oCXI,"Tricking toxic Rocket League players into 1v1ing a Pro (episode 2)",2020-08-05,Long Form,12M33S,753,3326288,86001,3287
ndg1A7Hbt8o,"Playing in every rank from BRONZE to PRO level in one day",2020-08-01,Long Form,14M6S,846,14289328,218477,14070
NIMcgpGciiE,"Girls Guess Rocket League Ranks",2020-07-25,Long Form,13M44S,824,2651957,75454,18290
FmZyiJuQkMQ,"We used a strategy in Rocket League that made ALL our opponents rage",2020-07-18,Long Form,9M46S,586,1758649,61846,4440
nhV_5kd8oyw,"We challenged the best Rocket League freestylers to battle like Pokemon",2020-07-11,Long Form,12M20S,740,5192983,118604,3884
eIU7cOtMUk0,"Meet the creators of Rocket League...",2020-07-04,Long Form,9M22S,562,1306104,50604,2977
ogJ9PZsOlL0,"Pros vs Golds but the Golds have aimbot...",2020-06-30,Long Form,16M5S,965,5650129,129261,4327
bFA-RRewYZU,"The oldest version of Rocket League (with a pro this time)",2020-06-24,Long Form,10M6S,606,4654049,119975,2497
jtXw0VnW9l4,"We made a real AIMBOT in Rocket League and challenged a pro to 1v1...",2020-06-18,Long Form,14M38S,878,17958786,291685,6634
5n1skYsaM30,"I played with random Rocket League players until I found a new teammate",2020-06-14,Long Form,15M38S,938,1818116,46574,1538
Ao_EvXsDzY8,"I recorded every toxic player in Rocket League month 2!",2020-06-06,Long Form,15M14S,914,4019560,104276,6316
IVFYnLsxbgM,"Youtube Commenters vs the Diamond player they roasted",2020-05-30,Long Form,11M18S,678,7384866,144640,37974
gdgDeqsLhXo,"How fluump made me worse at Rocket League",2020-05-23,Long Form,15M,900,1382781,44428,1659
aeZIjncLWXg,"I tricked toxic players into 1v1ing against a pro",2020-05-16,Long Form,13M50S,830,11717609,218748,7917
i2hmIAfuv0o,"My greatest battle with another Rocket League youtuber...",2020-05-09,Long Form,11M23S,683,1217484,39059,2373
NlDWFV9OBPo,"Rocket League pros still trying to guess ranks",2020-05-04,Long Form,14M36S,876,2942302,72327,9863
zoufR79In6U,"The Longest Game in Rocket League History",2020-04-28,Long Form,18M18S,1098,13058559,266434,5333
-5wHfeVbiNo,"I recorded every toxic player in Rocket League for a month. Here's what happened...",2020-04-22,Long Form,13M43S,823,3114633,75098,6202
b1uHDk_333Y,"We challenged a pro Rocket League team (top 3 in the world) and it didn't go terribly...",2020-04-15,Long Form,10M33S,633,1025888,32856,1195
5elR62lsPYc,"I gave a PC to a console Rocket League player. This is what happened...",2020-04-10,Long Form,15M26S,926,5419115,117749,6823
UjX1svdGNCk,"What happens if you play your placement matches with Rocket League pro players?",2020-04-04,Long Form,11M8S,668,1764112,48797,2972
zfAlnIJikH4,"How fast can a pro Rocket League player shoot?",2020-03-31,Long Form,10M14S,614,1300290,39066,4563
muaEtduuk9w,"I challenged the biggest Rocket League Youtuber in the world to a 1v1...",2020-03-26,Long Form,13M18S,798,1042695,30243,1165
ZyeffNVXuSw,"1 Pro vs 7 Golds (Impossible Rocket League Challenge)",2020-03-22,Long Form,12M17S,737,9699602,191372,7620
T4SapzcoVoE,"Rocket League Mafia but I secretly made everyone the mafia...",2020-03-18,Long Form,8M13S,493,1245098,45344,1674
r4Ct-zsNVH8,"My wife wanted to play Rocket League again...",2020-03-11,Long Form,12M1S,721,1289932,36808,1903
GQ-SJ2q2vjg,"We hired Rocket League coaches on Fiverr and then challenged them...",2020-03-04,Long Form,15M21S,921,1931493,54586,1867
9TDB39BrVOM,"Rocket League Stereotypes 3",2020-02-26,Long Form,8M34S,514,4781078,103601,4344
-3aVf_LilUc,"I challenged Musty to a new Rocket League game we invented (and it's actually fun)",2020-02-20,Long Form,15M33S,933,2584192,57644,2148
uAJLZV47jUw,"I got cocky and challenged a Rocket League freestyler",2020-02-15,Long Form,14M46S,886,2826031,76087,1950
F4NA1_GJhOE,"Me vs Musty but we have to find teammates without knowing their rank...",2020-02-08,Long Form,17M58S,1078,3066316,78263,1977
HGYChaMZ-Cs,"Rocket League pros try to guess ranks again",2020-02-01,Long Form,17M23S,1043,5742717,96611,4367
lNQbIjJVeKE,"I tried getting carried into RLCS by a pro (and we actually made it into play-ins)",2020-01-27,Long Form,19M50S,1190,5022407,120104,4279
