videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
GQk9dJmLxXg,"I Turned Steak Into Bread",2024-05-01,Short,32S,32,9469820,578727,1684
5_tuvX5ZqKk,"Do you think he'll approve?",2024-05-01,Short,36S,36,2531698,174692,951
NvG2yteNJeo,"Does it Deep Fry? Beef Short Ribs",2024-04-30,Short,28S,28,1786540,136103,268
t6b4kl2jn5s,"Thor’s hammer cooked in fire salt…",2024-04-28,Short,1M,60,27134190,1448611,4165
5o9tKN4r8D8,"The World's Biggest Salmon Chip…",2024-04-27,Short,59S,59,5055773,350746,1010
u79myUBKyjA,"Day in the life at a beef jerky factory",2024-04-25,Short,58S,58,1327585,92206,301
XUP2UX-Ghsg,"Flying with frozen meat...",2024-04-19,Short,45S,45,6087937,409941,747
vGDWdPipx6g,"Cheap Wagyu A5 vs Expensive Grass-fed",2024-04-10,Short,30S,30,4957244,295961,648
Qf0bKgn5zvg,"Cooking for Friends (Fantasy Football Edition)",2024-04-02,Short,53S,53,5373928,344029,870
kBF-QMtCdsY,"Peking Brisket",2024-04-01,Short,49S,49,1038337,70728,256
KbXElPzIW7g,"Tomahawk Biggie Mac @albert_cancook",2024-03-18,Short,31S,31,7169663,429419,1168
BxqTHHAAmkQ,"The most important meeting of my life…",2024-03-12,Short,1M,60,2045817,153642,408
8Wofo0Pyt4o,"Crème Brûlée Pork Belly Burnt Ends",2024-03-04,Short,46S,46,9252867,383345,1837
whs9OexwT5o,"“Well Done” Wagyu A5 😳",2024-02-29,Short,36S,36,3863867,255455,1382
MO1u9sjNlio,"What should I call this?",2024-02-28,Short,9S,9,1952594,80315,2970
p0nwjMREcTs,"A special batch of jerky…",2024-02-25,Short,26S,26,3589438,167935,1130
NGrLLf_QMGc,"Deep Fried Pork Belly Accordion",2024-02-22,Short,22S,22,2129824,120222,551
reUbPP1a0_c,"30 Day Dry Aged Buffalo Brisket",2024-02-20,Short,53S,53,6973273,459047,581
AQJFGq1DEfY,"I caught her cheating on Valentine's Day...",2024-02-14,Short,45S,45,22308614,1160619,6098
KxM-5_FqIBM,"This was actually raw...",2024-02-13,Short,28S,28,3155888,171519,1608
PEbdJgWoZ8w,"Impress your valentine with…",2024-02-11,Short,29S,29,5461461,399467,1402
seEcFZGgtek,"Crispy Skin Buffalo Chicken Dip",2024-02-08,Short,45S,45,4158789,315055,765
LZwkkuEedDM,"World's biggest corn dog… meat sticks live at maxjerky.com!",2024-02-06,Short,22S,22,7168309,173787,1104
LhcdE6mJWX4,"She asked me to catch a fish...",2024-02-04,Short,26S,26,1642592,90498,532
O4ho8IOpmas,"Mango Habanero Pork Belly Twists",2024-02-01,Short,24S,24,1366202,82935,245
3eGqirz2P7Y,"Best “juicy” comment wins...",2024-01-25,Short,9S,9,2725896,119052,4961
0_SdRI7NdMw,"Homemade Wagyu A5",2024-01-24,Short,36S,36,3297362,217650,705
5HYPRF8ZPqQ,"Cooking a Prime Rib in 10lb of MSG",2024-01-12,Short,54S,54,6851331,477156,3389
T33JUBAig3c,"NYE King Crab Round 2",2024-01-08,Short,1M,60,11971245,740409,3110
n_-5Tob_EJQ,"24k Gold Dry Aged Ribeye",2023-12-31,Short,47S,47,1623451,100753,552
Wg3-dP4UGcE,"My Brothers Industrial Bakery",2023-12-27,Short,54S,54,4016361,283377,637
IwCzubRup54,"Chili Crisp Injected & Dry Aged Ribeye",2023-12-19,Short,34S,34,5448101,321609,602
ExQrrKffaK8,"Deep Fried Prime Rib",2023-12-18,Short,34S,34,2039983,123342,395
Jg5yjQrY-t8,"Not Your Average Chicken Bacon Ranch",2023-12-16,Short,19S,19,2945829,176463,554
Cq-qGAcChRM,"Steak & Happy Potatoes",2023-12-16,Short,36S,36,3578416,245102,790
pYwoOxWndls,"Car Cooking: Wagyu A5 Big Mac @itsQCP",2023-12-13,Short,40S,40,12358826,722756,880
PgW60Xw7f60,"The Perfect Prime Rib",2023-12-11,Short,46S,46,915402,66452,545
cC2d8zjCZPA,"The Pizzaball Sub",2023-12-07,Short,36S,36,649772,42594,326
GvWa-N_IWIE,"I accidentally made pink short ribs…",2023-12-03,Short,42S,42,2748308,182641,531
JX0_STmuigQ,"I Marinated Short Ribs for 10 Days...",2023-11-28,Short,47S,47,2239646,163121,419
8eCovKu12h4,"What I ate in China",2023-11-26,Short,51S,51,4485144,319135,1154
MchzmS7qu7A,"Wagyu A5 Steak Accordion",2023-11-24,Short,1M,60,4834418,322417,955
xNMTeHu8R8w,"Deep Fried Turkey",2023-11-19,Short,36S,36,7862302,509972,1163
jpqMxSKk1BQ,"How to Smoke Meat INDOORS",2023-11-16,Short,33S,33,7759814,508120,2078
0owVfqYgaJg,"Beef vs Tofu",2023-11-11,Short,20S,20,6655771,412928,3972
z9hiA5fhCOU,"The worst cooking appliance of all time...",2023-11-10,Short,14S,14,5942837,390337,1309
GWDUG2UnSjw,"A Plate of Bacon (literally)",2023-11-04,Short,29S,29,6354303,356205,1243
v5SdCKWQM3I,"Cooking Brisket in 10lbs of Salt",2023-11-01,Short,1M,60,25649570,1369030,4742
FoEfFtdwEgc,"The Cheapest Wagyu A5 I Could Find...",2023-10-27,Short,38S,38,4777018,288476,679
_LmRrKu401s,"Filet mignon... like a brisket?",2023-10-24,Short,49S,49,11946239,634530,1777
Twk0OmkN2gE,"A peace offering...",2023-10-20,Short,1M,60,13371966,895752,2492
X3ZfD7W1-cw,"Is it Flatbread or Pizza?",2023-10-18,Short,49S,49,8894922,510522,2707
KRspJcpai-Y,"When an old man gives you a chicken...",2023-10-10,Short,1M,60,2815843,225522,787
W9rsY4QG2NY,"Don't Make Promises You Can't Keep...",2023-10-02,Short,1M,60,56527790,2628698,6372
